Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
Placer United 16B Gold,CA,30,84,27,2,0,0.9,167,48,97,0.895,0,0.0,6,0.2,2025-10-11,0.6598608254917936,30,0,5.566666666666666,1.6,5.097718943886229,1.9803621856677371,0.7757782606053683,0.7154193973234687,0.7922013766346461,0.7735603575665551,1.0,0.7735603575665551,11,Active
Nevada FC 16B Pre-EA,NV,30,46,25,4,0,0.8333333333333334,160,57,85,0.8333333333333334,10,0.3333333333333333,19,0.6333333333333333,2025-09-28,0.3155604632343749,30,10,5.333333333333333,1.9,4.91350841757044,2.217204290930895,0.7520676642325477,0.6824481223960763,0.8095350239489125,0.7726241716950724,1.0,0.7726241716950724,12,Active
Bethesda Pulisic 2016,MD,30,48,18,12,0,0.6,141,93,46,0.595,11,0.36666666666666664,11,0.36666666666666664,2025-10-12,0.5594815796118043,30,11,4.7,3.1,4.41350841757044,3.1645727119835265,0.6797398986223775,0.5343997985044738,0.8795110104468128,0.7705345456934579,1.0,0.7705345456934579,13,Active
TFA-SELA B2016 White,CA,30,131,28,2,0,0.9333333333333333,167,58,97,0.9333333333333333,0,0.0,2,0.06666666666666667,2025-10-12,0.7355554528687183,30,0,5.566666666666666,1.9333333333333333,5.097718943886229,2.243520080404579,0.7757782606053683,0.6786603903211782,0.7973787491228851,0.7693149796590404,1.0,0.7693149796590404,14,Active
2016 Boys Academy Dublin Black,OH,29,30,23,3,0,0.7931034482758621,176,45,95,0.7966666666666666,7,0.2413793103448276,6,0.20689655172413793,2025-09-14,0.3512520241549994,29,7,6.068965517241379,1.5517241379310345,5.478738374802074,1.9528044069020003,0.8195572246276388,0.7191193947499737,0.7652789231842183,0.7669026777860535,1.0,0.7669026777860535,15,Active
Ajax United 16B Green Pre-MLS Next,CA,30,119,25,3,0,0.8333333333333334,155,52,87,0.83,3,0.1,4,0.13333333333333333,2025-10-04,0.5622469461099394,30,2,5.166666666666667,1.7333333333333334,4.7819294702020185,2.085625343562474,0.7341338546654389,0.7010201327800369,0.7993282849867296,0.7666277684811329,1.0,0.7666277684811329,16,Active
SLSG MO B 2016 Norwich,MO,30,37,19,7,0,0.6333333333333333,144,76,53,0.6333333333333333,20,0.6666666666666666,10,0.3333333333333333,2025-05-25,0.23838521483871142,30,20,4.8,2.533333333333333,4.492455785991493,2.717204290930895,0.6918878326609081,0.6068303593895323,0.8444655660710649,0.766422978052727,1.0,0.766422978052727,17,Active
Stockton TLJ FC 16,CA,30,97,24,0,0,0.8,194,48,114,0.7966666666666666,0,0.0,5,0.16666666666666666,2025-10-12,0.6750233339975036,30,0,6.466666666666667,1.6,5.8082452596757035,1.9803621856677371,0.8517862579063983,0.7154193973234687,0.7507010428763397,0.7638617567717771,1.0,0.7638617567717771,18,Active
CFC 16 Premier,FL,30,44,16,9,0,0.5333333333333333,111,63,47,0.5333333333333332,23,0.7666666666666667,10,0.3333333333333333,2025-10-12,0.33515105991598076,30,23,3.7,2.1,3.6240347333599137,2.3750990277730004,0.5470465651876087,0.6593743253992183,0.8699958048197418,0.7632816610092106,1.0,0.7632816610092106,19,Active
SYC 2016B Pre-MLS Next,VA,30,49,24,4,0,0.8,152,61,85,0.795,2,0.06666666666666667,12,0.4,2025-10-11,0.5409192394207292,30,2,5.066666666666666,2.033333333333333,4.702982101780966,2.322467448825632,0.7229846742307094,0.6671567283324737,0.807207513129901,0.7623527883905772,1.0,0.7623527883905772,20,Active
NEFC Metro West Boys 2016 MLS Futures Red,MA,30,30,26,2,0,0.8666666666666667,250,14,142,0.8716666666666667,0,0.0,9,0.3,2025-10-11,0.6620887136434321,30,0,8.333333333333334,0.4666666666666667,7.28192947020202,1.0856253435624739,0.9427388460105784,0.8196879546432594,0.6808709105240848,0.7610079064452184,1.0,0.7610079064452184,21,Active
AZ Arsenal 16 Boys Teal OC,AZ,30,50,18,6,0,0.6,160,66,58,0.5916666666666666,24,0.8,9,0.3,2025-10-12,0.22336677588553341,30,24,5.333333333333333,2.2,4.91350841757044,2.454046396194053,0.7520676642325477,0.6475388103212933,0.8015588046805139,0.7608565777190766,1.0,0.7608565777190766,22,Active
LFA Blue Star Major 2016B,MO,30,39,26,2,0,0.8666666666666667,178,65,101,0.8666666666666666,0,0.0,7,0.23333333333333334,2025-10-12,0.7274597951933133,30,0,5.933333333333334,2.1666666666666665,5.387192628096756,2.4277306067203686,0.8096857743326441,0.6515050084751981,0.7766577588255318,0.7582328118568875,1.0,0.7582328118568875,23,Active
Grasshoppers FC - 2016B Pool 1,OH,30,36,17,7,0,0.5666666666666667,108,58,40,0.5700000000000001,11,0.36666666666666664,7,0.23333333333333334,2025-10-12,0.4881172289359009,30,11,3.6,1.9333333333333333,3.545087364938861,2.243520080404579,0.5330421202984004,0.6786603903211782,0.8564640134515495,0.7562189101948453,1.0,0.7562189101948453,24,Active
Walnut Creek Surf 16B Blue,CA,30,74,24,4,0,0.8,163,44,95,0.8033333333333333,8,0.26666666666666666,6,0.2,2025-10-04,0.5171238093642572,30,8,5.433333333333334,1.4666666666666666,4.992455785991493,1.8750990277730002,0.7624309526757214,0.72939287371498,0.7628100362869079,0.7560507870502851,1.0,0.7560507870502851,25,Active
ARFC 2016B Jurgenson,AR,24,24,21,3,0,0.875,94,29,64,0.7388888888888889,7,0.2916666666666667,19,0.7916666666666666,2025-10-12,0.33879624340486714,24,7,3.9166666666666665,1.2083333333333333,3.7722912458648974,1.7579300954804378,0.5731286495071396,0.7444293399143885,0.8176439048634601,0.7540979408023816,1.0,0.7540979408023816,26,Active
Steelers,OK,18,19,13,3,0,0.7222222222222222,120,34,60,0.6,8,0.4444444444444444,13,0.7222222222222222,2025-10-12,0.25452760237854616,18,8,6.666666666666667,1.8888888888888888,5.642819994910643,2.355913963668231,0.8362429909573028,0.662221377190962,0.8246200639862701,0.794464912021415,0.9486832980505138,0.7536955929218873,27,Active
Williamston Boys U10 - White,MI,22,26,19,1,0,0.8636363636363636,82,21,58,0.7166666666666667,11,0.5,5,0.22727272727272727,2025-09-27,0.300989960937061,22,11,3.727272727272727,0.9545454545454546,3.623777328922557,1.608458768512467,0.5470010129402828,0.7627978190210786,0.8168313357360713,0.7520585678339151,1.0,0.7520585678339151,28,Active
PRFC Scottsdale 16B Predator,AZ,30,41,13,15,0,0.43333333333333335,99,95,4,0.42833333333333334,24,0.8,5,0.16666666666666666,2025-10-05,0.43986608511937647,30,24,3.3,3.1666666666666665,3.308245259675703,3.217204290930895,0.4908039730012743,0.5257200017088293,0.9133236385279117,0.7512989780587677,1.0,0.7512989780587677,29,Active
Las Vegas Sports Academy U10 Boys Red 2016,NV,30,73,24,0,0,0.8,144,24,101,0.7916666666666666,16,0.5333333333333333,9,0.3,2025-10-12,0.23443394560818454,30,16,4.8,0.8,4.492455785991493,1.3487832382993161,0.6918878326609081,0.7924907108780967,0.7566722037580429,0.7508790309626268,1.0,0.7508790309626268,30,Active
Bethesda McKennie 2016,MD,30,46,23,5,0,0.7666666666666667,138,52,84,0.7766666666666666,15,0.5,13,0.43333333333333335,2025-09-01,0.3857366407597122,30,15,4.6,1.7333333333333334,4.334561049149388,2.085625343562474,0.667343288361399,0.7010201327800369,0.793733016355593,0.749912494041643,1.0,0.749912494041643,31,Active
Solar Pre-ECNL B16 Paez,TX,30,84,25,4,0,0.8333333333333334,181,45,114,0.8383333333333333,8,0.26666666666666666,7,0.23333333333333334,2025-09-01,0.37033431567037545,30,8,6.033333333333333,1.5,5.466139996517808,1.9014148172466845,0.8182228027252377,0.7259402268891852,0.7308213305087997,0.7473254042281645,1.0,0.7473254042281645,32,Active
Cleveland Force 16B White West,OH,30,107,26,4,0,0.8666666666666667,232,49,122,0.8633333333333334,0,0.0,7,0.23333333333333334,2025-10-12,0.4922147082214508,30,0,7.733333333333333,1.6333333333333333,6.8082452596757035,2.006677975141421,0.9214973534841894,0.7118588949879064,0.6938791742548882,0.7429987542473522,1.0,0.7429987542473522,33,Active
SLSG MO B 2016 Manchester United,MO,30,36,24,6,0,0.8,166,72,86,0.795,19,0.6333333333333333,9,0.3,2025-05-19,0.1835564686404773,30,19,5.533333333333333,2.4,5.071403154412545,2.611941133036158,0.7724921067955645,0.6233284849372778,0.7715866207321311,0.7421160907858471,1.0,0.7421160907858471,34,Active
CVFA 16B Academy,CA,30,126,21,5,0,0.7,165,53,93,0.6933333333333334,0,0.0,6,0.2,2025-10-12,0.43878029184490863,30,0,5.5,1.7666666666666666,5.045087364938861,2.111941133036158,0.7691721217849589,0.6973556865333592,0.7476214931955923,0.741878457581019,1.0,0.741878457581019,35,Active
Chicago Raiders 2016,IL,26,26,20,4,0,0.7692307692307693,110,50,56,0.7999999999999999,12,0.46153846153846156,2,0.07692307692307693,2025-09-28,0.4717917196796637,26,12,4.230769230769231,1.9230769230769231,4.020979996108139,2.2721695016286474,0.6159132994802845,0.6745098884464624,0.8001611669471164,0.7381813377536192,1.0,0.7381813377536192,36,Active
B2016 WH - Blue,CA,30,50,18,8,0,0.6,136,76,48,0.5883333333333334,11,0.36666666666666664,8,0.26666666666666666,2025-10-11,0.44016962301866236,30,11,4.533333333333333,2.533333333333333,4.2819294702020185,2.717204290930895,0.6589468878842994,0.6068303593895323,0.8080012194767667,0.7379561811408264,1.0,0.7379561811408264,37,Active
Celtic Harps B16,CA,30,65,22,7,0,0.7333333333333333,189,94,77,0.7366666666666666,0,0.0,1,0.03333333333333333,2025-10-11,0.45322112657215696,30,0,6.3,3.1333333333333333,5.676666312307282,3.1908885014572106,0.8395263576176397,0.530062173173252,0.772855090228291,0.737630760295153,1.0,0.737630760295153,38,Active
LFA Red Star Tango 2016B,MO,30,59,25,3,0,0.8333333333333334,192,65,93,0.83,5,0.16666666666666666,7,0.23333333333333334,2025-10-10,0.4022340768098952,30,5,6.4,2.1666666666666665,5.7556136807283345,2.4277306067203686,0.8469777876204853,0.6515050084751981,0.7298830854371702,0.7376264104814388,1.0,0.7376264104814388,39,Active
LFA Blue Star Premier 2016B,MO,30,58,27,0,0,0.9,177,62,101,0.9,3,0.1,11,0.36666666666666664,2025-10-05,0.5667253831689858,30,3,5.9,2.066666666666667,5.360876838623072,2.3487832382993163,0.8067727868929483,0.6632765961587932,0.7298109287133396,0.731896433838352,1.0,0.731896433838352,40,Active
PHENOM B2016,CA,30,35,24,4,0,0.8,168,58,75,0.7966666666666666,9,0.3,19,0.6333333333333333,2025-07-13,0.24081384576169693,30,9,5.6,1.9333333333333333,5.124034733359913,2.243520080404579,0.7790305262079638,0.6786603903211782,0.7336370211036554,0.7317203959680216,1.0,0.7317203959680216,41,Active
Cincy SC B16 Premier,OH,30,35,17,10,0,0.5666666666666667,136,92,34,0.5683333333333334,24,0.8,8,0.26666666666666666,2025-10-17,0.22850553047141015,30,24,4.533333333333333,3.066666666666667,4.2819294702020185,3.1382569225098425,0.6589468878842994,0.5387322275867664,0.8170917808417493,0.7297908915992627,1.0,0.7297908915992627,42,Active
SF Glens Pre-Academy 16B I,CA,30,53,25,4,0,0.8333333333333334,150,50,86,0.8383333333333333,4,0.13333333333333333,8,0.26666666666666666,2025-10-12,0.3897327477250696,30,4,5.0,1.6666666666666667,4.650350522833598,2.0329937646151053,0.7153937374553604,0.7082720107443605,0.7392741215323378,0.7282976225593469,1.0,0.7282976225593469,43,Active
Real Inland Empire X SLKTV,CA,30,36,24,4,0,0.8,153,69,78,0.7999999999999999,0,0.0,5,0.16666666666666666,2025-08-24,0.4727350917145959,30,0,5.1,2.3,4.72929789125465,2.5329937646151053,0.7267329580317653,0.6355193746292993,0.7597023020837564,0.7282718477824668,1.0,0.7282718477824668,44,Active
ALBION SC San Diego B16 Academy',CA,24,24,24,0,0,1.0,136,37,92,0.85,0,0.0,9,0.375,2025-10-11,0.4897536587771878,24,0,5.666666666666667,1.5416666666666667,5.084791245864897,2.0079300954804378,0.7741681607454496,0.7116888247694605,0.717027932572527,0.7273881566464981,1.0,0.7273881566464981,45,Active
Rocklin FC 16B Navy,CA,30,89,24,6,0,0.8,108,40,64,0.7916666666666666,0,0.0,0,0.0,2025-10-12,0.5233238698835981,30,0,3.6,1.3333333333333333,3.545087364938861,1.7698358698782635,0.5330421202984004,0.7429267715173901,0.785720893265689,0.7266263143225715,1.0,0.7266263143225715,46,Active
Irvine 2016 Anaya,CA,20,22,19,1,0,0.95,125,37,68,0.8166666666666667,2,0.1,9,0.45,2025-08-17,0.2586341455912132,20,2,6.25,1.85,5.418332852417025,2.294777251977643,0.8130892526307025,0.6712151720416326,0.7159395007957943,0.7264245854119435,1.0,0.7264245854119435,47,Active
Napa Sport-Olympico 2015 Boys,CA,30,86,7,17,0,0.23333333333333334,93,101,-8,0.22166666666666665,27,0.9,1,0.03333333333333333,2025-10-12,0.3705998319505835,30,27,3.1,3.3666666666666667,3.1503505228335977,3.3750990277730004,0.46268086146502463,0.4996082069651425,0.8858742125124132,0.7239823411934813,1.0,0.7239823411934813,48,Active
FW All Stars FC 2016B White,TX,24,25,15,7,0,0.625,126,80,35,0.5277777777777778,18,0.75,6,0.25,2025-05-17,0.1820842333947741,24,18,5.25,3.3333333333333335,4.772291245864897,3.3516800954804378,0.732788160794388,0.5034844194811583,0.7941970220599229,0.723772729291063,1.0,0.723772729291063,49,Active
South Valley United B16 Black,CA,30,81,26,2,0,0.8666666666666667,135,38,83,0.86,15,0.5,6,0.2,2025-10-12,0.2803784851488938,30,15,4.5,1.2666666666666666,4.2556136807283345,1.7172042909308949,0.6547105802038019,0.7495253692176274,0.7367005129696735,0.72286749766609,1.0,0.72286749766609,50,Active
ALBION SC Santa Ana B16 Academy,CA,30,79,10,18,0,0.3333333333333333,75,104,-29,0.33666666666666667,18,0.6,10,0.3333333333333333,2025-10-11,0.4284696193651631,30,18,2.5,3.466666666666667,2.676666312307282,3.454046396194053,0.38039924785801643,0.48654419838979157,0.9141437674409966,0.7218749497141596,1.0,0.7218749497141596,51,Active
FLS 16B Academy I,CA,30,81,20,6,0,0.6666666666666666,151,95,48,0.6699999999999999,0,0.0,0,0.0,2025-10-11,0.41004547899866867,30,0,5.033333333333333,3.1666666666666665,4.676666312307282,3.217204290930895,0.7192048420464695,0.5257200017088293,0.7858882303199175,0.7205179069430102,1.0,0.7205179069430102,52,Active
Molano Futbol Academy Elite 2016B,TX,30,99,21,5,0,0.7,144,48,73,0.695,4,0.13333333333333333,9,0.3,2025-06-07,0.28716712986016857,30,4,4.8,1.6,4.492455785991493,1.9803621856677371,0.6918878326609081,0.7154193973234687,0.7277319999684406,0.7181006459779398,1.0,0.7181006459779398,53,Active
RLFC U10 Boys A,MI,21,21,6,11,0,0.2857142857142857,49,38,5,0.22499999999999998,10,0.47619047619047616,9,0.42857142857142855,2025-10-13,0.3292627646808219,21,10,2.3333333333333335,1.8095238095238095,2.6108041333681626,2.2501297605301382,0.3693766531605454,0.6777053031717384,0.8475125417790838,0.7179239163339071,1.0,0.7179239163339071,54,Active
SPIRE FC 2016 BLACK BOYS,OH,30,50,30,0,0,1.0,228,47,139,1.0,2,0.06666666666666667,4,0.13333333333333333,2025-10-12,0.5923824602191311,30,2,7.6,1.5666666666666667,6.702982101780966,1.9540463961940528,0.9158837710406313,0.718953273324877,0.6513894142309564,0.7178010574116755,1.0,0.7178010574116755,55,Active
SD Surf Academy Boys 2016 (Miller),CA,30,36,24,4,0,0.8,191,49,113,0.7966666666666666,7,0.23333333333333334,11,0.36666666666666664,2025-07-14,0.38485224720269257,30,7,6.366666666666666,1.6333333333333333,5.72929789125465,2.006677975141421,0.8445259956522749,0.7118588949879064,0.6763158545443444,0.7170664908546429,1.0,0.7170664908546429,56,Active
BH Rapids 2016 Boys Burgundy,SD,26,26,21,4,0,0.8076923076923077,139,56,74,0.71,18,0.6923076923076923,7,0.2692307692307692,2025-03-02,0.18130571054744793,26,18,5.346153846153846,2.1538461538461537,4.873921172578727,2.4486400898639413,0.7467583975279851,0.6483553077323365,0.725296811411249,0.7142008278988138,1.0,0.7142008278988138,57,Inactive
Inter-America Dragons F.C.,CA,19,19,12,6,0,0.631578947368421,69,35,29,0.5083333333333333,14,0.7368421052631579,3,0.15789473684210525,2025-08-24,0.17587908611775036,19,14,3.6315789473684212,1.8421052631578947,3.5449377728769154,2.3056949279768153,0.533015527656343,0.6696180192503083,0.8200602573286907,0.7325628637785446,0.9746794344808963,0.7140139577893778,58,Active
United FC 2016,NY,30,158,28,2,0,0.9333333333333333,145,61,81,0.9333333333333333,8,0.26666666666666666,5,0.16666666666666666,2025-10-11,0.5270040027462289,30,8,4.833333333333333,2.033333333333333,4.518771575465177,2.322467448825632,0.6958798916394985,0.6671567283324737,0.7353384681718224,0.7138104048974878,1.0,0.7138104048974878,59,Active
B16 PRE ECNL I,CA,29,31,20,5,0,0.6896551724137931,160,71,70,0.6849999999999999,6,0.20689655172413793,13,0.4482758620689655,2025-07-13,0.27003401552127726,29,6,5.517241379310345,2.4482758620689653,5.046305942369641,2.655507109604703,0.7693266028812995,0.6165325148436611,0.7276402465867078,0.7137559714970168,1.0,0.7137559714970168,60,Active
2016 Nero Boys,PA,29,29,21,6,0,0.7241379310344828,98,58,40,0.7183333333333333,5,0.1724137931034483,6,0.20689655172413793,2025-10-12,0.31726413809636883,29,5,3.3793103448275863,2.0,3.3706302666939654,2.3041557582533514,0.5019415722764762,0.6698434232961394,0.7955266398042132,0.7116729829970511,1.0,0.7116729829970511,61,Active
SLSG IL B 2016 Academy Red,IL,20,20,4,16,0,0.2,46,80,-34,0.20666666666666667,6,0.3,10,0.5,2025-10-05,0.33322081866454845,20,6,2.3,4.0,2.596904280988454,3.830491537691929,0.36706727266175304,0.4248069472501048,0.9188296128584112,0.7096726116974182,1.0,0.7096726116974182,62,Active
Force 16B Elite,CA,30,77,24,6,0,0.8,145,53,72,0.8033333333333333,0,0.0,3,0.1,2025-10-11,0.39762094738255005,30,0,4.833333333333333,1.7666666666666666,4.518771575465177,2.111941133036158,0.6958798916394985,0.6973556865333592,0.7161206476417303,0.7083195042196098,1.0,0.7083195042196098,63,Active
Midsouth Bartlett 2016 Navy,TN,30,32,20,7,0,0.6666666666666666,95,49,46,0.6733333333333333,8,0.26666666666666666,12,0.4,2025-09-21,0.17500039674214546,30,8,3.1666666666666665,1.6333333333333333,3.2029821017809663,2.006677975141421,0.4720377371689135,0.7118588949879064,0.7857010492929462,0.7081999560071317,1.0,0.7081999560071317,64,Active
California Rush B16 Nero - HB,CA,30,51,20,10,0,0.6666666666666666,125,57,49,0.66,0,0.0,6,0.2,2025-10-11,0.3068182955890936,30,0,4.166666666666667,1.9,3.9924557859914933,2.217204290930895,0.611082863559558,0.6824481223960763,0.7465318148325514,0.7066252860906577,1.0,0.7066252860906577,65,Active
Marin FC B16Blue,CA,30,78,22,2,0,0.7333333333333333,136,42,90,0.73,16,0.5333333333333333,2,0.06666666666666667,2025-10-11,0.4030978160799372,30,16,4.533333333333333,1.4,4.2819294702020185,1.8224674488256318,0.6589468878842994,0.7362155168951565,0.7110098083380613,0.705638365958728,1.0,0.705638365958728,66,Active
AHFC 16B Blue E,TX,23,23,16,2,0,0.6956521739130435,83,33,36,0.5645833333333333,9,0.391304347826087,7,0.30434782608695654,2025-05-18,0.1346154695487038,23,9,3.608695652173913,1.434782608695652,3.5391393505702164,1.9436697759798067,0.5319846121421508,0.7203393505704582,0.7559288180239206,0.7040220833568742,1.0,0.7040220833568742,67,Active
Pacific Stormers B2016,CA,30,101,15,11,0,0.5,131,100,22,0.5133333333333333,4,0.13333333333333333,4,0.13333333333333333,2025-10-12,0.19096082673738543,30,4,4.366666666666666,3.3333333333333335,4.150350522833598,3.348783238299316,0.6375237771049828,0.5039638766036371,0.7924642173368981,0.7037760611438628,1.0,0.7037760611438628,68,Active
BUSC 2016B Black,CA,30,55,21,9,0,0.7,115,51,62,0.7066666666666666,0,0.0,2,0.06666666666666667,2025-10-12,0.42571318936496744,30,0,3.8333333333333335,1.7,3.7292978912546504,2.05930955408879,0.5656002143998042,0.7046590007214566,0.7494497887036656,0.7037217162464515,1.0,0.7037217162464515,69,Active
STLDA 2016B Elite Navy,MO,30,69,16,9,0,0.5333333333333333,131,83,44,0.53,12,0.4,11,0.36666666666666664,2025-09-21,0.1511141551880898,30,12,4.366666666666666,2.7666666666666666,4.150350522833598,2.9014148172466845,0.6375237771049828,0.5773848382923352,0.7678355141704138,0.7036830315817119,1.0,0.7036830315817119,70,Active
CITY SC SW B16 Pre MLS MUR,CA,18,18,14,2,0,0.7777777777777778,51,34,16,0.7166666666666666,11,0.6111111111111112,6,0.3333333333333333,2025-08-24,0.2824689723380262,18,11,2.8333333333333335,1.8888888888888888,2.9889738410644893,2.355913963668231,0.4341821957545016,0.662221377190962,0.8702781582521105,0.741447609540359,0.9486832980505138,0.7033989635504174,71,Active
TFA-CENTRAL LA B2016,CA,30,121,24,4,0,0.8,143,40,84,0.795,0,0.0,2,0.06666666666666667,2025-10-11,0.43717747632686527,30,0,4.766666666666667,1.3333333333333333,4.466139996517808,1.7698358698782635,0.6878668762533571,0.7429267715173901,0.691763941318679,0.7012170943453568,1.0,0.7012170943453568,72,Active
SBYSC SB Baby Cougars,TX,30,34,15,13,0,0.5,125,80,33,0.505,6,0.2,14,0.4666666666666667,2025-10-11,0.12598700557160442,30,6,4.166666666666667,2.6666666666666665,3.9924557859914933,2.822467448825632,0.611082863559558,0.5900848274234213,0.7675729518241944,0.7007773092911125,1.0,0.7007773092911125,73,Active
Mustang SC Wolf Pack 16M,CA,30,53,26,2,0,0.8666666666666667,184,37,108,0.8633333333333334,0,0.0,4,0.13333333333333333,2025-10-12,0.45107767232524193,30,0,6.133333333333334,1.2333333333333334,5.545087364938861,1.6908885014572108,0.8264589592193491,0.7527820737621818,0.6400509010551961,0.6998787472294239,1.0,0.6998787472294239,74,Active
Fire,NY,30,111,17,12,0,0.5666666666666667,82,81,1,0.5700000000000001,25,0.8333333333333334,3,0.1,2025-10-12,0.15302468001012487,30,25,2.7333333333333334,2.7,2.8608768386230716,2.848783238299316,0.41185718838092594,0.5858639491040909,0.8309984743782005,0.6981433121239237,1.0,0.6981433121239237,75,Active
TFA-Pro B2016,CA,30,101,24,4,0,0.8,135,29,88,0.795,11,0.36666666666666664,8,0.26666666666666666,2025-10-11,0.3710282345599303,30,11,4.5,0.9666666666666667,4.2556136807283345,1.4803621856677371,0.6547105802038019,0.7777996680117334,0.6854824528601802,0.6977915213592152,1.0,0.6977915213592152,76,Active
MIAMI UNITED FC 2016 ELITE,FL,30,51,21,5,0,0.7,146,68,67,0.7016666666666665,11,0.36666666666666664,18,0.6,2025-10-17,0.24310031082795086,30,11,4.866666666666666,2.2666666666666666,4.545087364938861,2.506677975141421,0.6998426661903814,0.6395455368244605,0.7158361430195905,0.6973793264147227,1.0,0.6973793264147227,77,Active
Manhattan Kickers FC - 2016's,NY,30,61,26,2,0,0.8666666666666667,220,49,128,0.8650000000000001,6,0.2,12,0.4,2025-10-11,0.44488529855521,30,6,7.333333333333333,1.6333333333333333,6.492455785991493,2.006677975141421,0.9035524402361869,0.7118588949879064,0.6236637405507771,0.6972805113752849,1.0,0.6972805113752849,78,Active
MFA GR 16B Elite,MI,25,25,22,3,0,0.88,177,42,71,0.7483333333333333,17,0.68,7,0.28,2025-10-12,0.010892904778296339,25,17,7.08,1.68,6.173130905081113,2.098598880465879,0.8817676585301428,0.6992167601065647,0.6350306017045112,0.6972152447500483,1.0,0.6972152447500483,79,Active
