Rank,Team,PowerScore_adj,PowerScore,GP_Mult,SAO_norm,SAD_norm,SOS_norm,SOS_iterative_norm,GamesPlayed,GamesTotal,Status,is_active,LastGame
33,chandler soccer club 2016 blue,0.507,0.5066823417025245,1.0,0.5428725959262173,0.49053911258640515,0.5,0.5,30,0,Active,True,2025-10-10
34,gilbert soccer club 2016 blue,0.506,0.5059072247960141,1.0,0.5025281038508318,0.5270080201292391,0.5,0.5,30,0,Active,True,2025-10-08
35,valley united 2016 black,0.504,0.504493068651578,1.0,0.5265204043889565,0.49594493886893337,0.5,0.5,30,0,Active,True,2025-10-09
36,maricopa soccer club 2016 red,0.504,0.5037003119497749,1.0,0.5252597315510606,0.49324182819781365,0.5,0.5,30,0,Active,True,2025-10-07
37,paradise valley soccer club 2016 blue,0.504,0.5038268711194809,1.0,0.3551133356658417,0.6640210199315624,0.5,0.5,30,0,Active,True,2025-10-07
38,tucson youth soccer 2016 gold,0.504,0.5038493401331883,1.0,0.28285368300270436,0.7363930176632368,0.5,0.5,30,0,Active,True,2025-10-10
39,phoenix rising 2016 red,0.502,0.5022749202899703,1.0,0.5113746014498516,0.5,0.5,0.5,30,0,Active,True,2025-10-09
40,tucson youth soccer 2016 white,0.501,0.5013120202971026,1.0,0.6130423636167114,0.3935177378688015,0.5,0.5,30,0,Active,True,2025-10-09
41,apache junction soccer club 2016 red,0.5,0.49981909447565254,1.0,0.3797860746567713,0.6193093977214913,0.5,0.5,30,0,Active,True,2025-09-30
42,cave creek soccer club 2016 white,0.499,0.4992549103617753,1.0,0.3493451654856809,0.6469293863231954,0.5,0.5,30,0,Active,True,2025-10-10
43,queen creek soccer club 2016 gold,0.498,0.49793076694340427,1.0,0.4371313587772375,0.5525224759397839,0.5,0.5,30,0,Active,True,2025-10-10
44,scottsdale soccer club 2016 black,0.497,0.4968534177957873,1.0,0.3311875468962101,0.6530795420827262,0.5,0.5,30,0,Active,True,2025-10-02
45,paradise valley soccer club 2016 gold,0.492,0.4917851649483112,1.0,0.5101111229635199,0.4488147017780362,0.5,0.5,30,0,Active,True,2025-10-10
46,queen creek soccer club 2016 white,0.491,0.490881119858389,1.0,0.3124317346987124,0.6419738645932325,0.5,0.5,30,0,Active,True,2025-09-07
47,glendale soccer club 2016 blue,0.49,0.4902591318501782,1.0,0.42968167053404377,0.5216139887168473,0.5,0.5,30,0,Active,True,2025-10-10
48,az arsenal soccer club 2016 gold,0.49,0.48961176129549056,1.0,0.3493451654856808,0.5987136409917722,0.5,0.5,30,0,Active,True,2025-10-10
49,avondale soccer club 2016 white,0.49,0.4899906381705104,1.0,0.34476208000983527,0.6051911108427169,0.5,0.5,30,0,Active,True,2025-10-09
50,rsl-az north 2016 white,0.487,0.4871782355419252,1.0,0.4075355849153396,0.5283555927942865,0.5,0.5,30,0,Active,True,2025-10-05
51,tempe soccer club 2016 white,0.486,0.48629347004697154,1.0,0.4571274040737834,0.47433994616107433,0.5,0.5,30,0,Active,True,2025-09-29
52,phoenix premier 2016 red,0.486,0.4859266909648769,1.0,0.37978607465677106,0.5498473801676135,0.5,0.5,30,0,Active,True,2025-09-09
53,scottsdale soccer club 2016 gold,0.484,0.4841423793529154,1.0,0.5050560784418232,0.4156558183227538,0.5,0.5,30,0,Active,True,2025-10-10
54,az soccer club 2016 red,0.484,0.48429816466023,1.0,0.3703055250791864,0.5511852982219637,0.5,0.5,30,0,Active,True,2025-10-10
55,rsl-az south 2016 blue,0.482,0.48216711077279617,1.0,0.37978607465677156,0.5310494792072091,0.5,0.5,30,0,Active,True,2025-10-08
56,cave creek soccer club 2016 black,0.48,0.48042121584195696,1.0,0.5315595556428379,0.37054652356694706,0.5,0.5,30,0,Active,True,2025-10-09
57,elite arizona 2016 blue,0.479,0.47942717984965766,1.0,0.2588987562708609,0.6382371429774275,0.5,0.5,30,0,Active,True,2025-10-09
58,gilbert soccer club 2016 white,0.478,0.47780462433174953,1.0,0.3245024674707944,0.5645206541879532,0.5,0.5,30,0,Active,True,2025-10-08
59,peoria soccer club 2016 gold,0.475,0.4753740528472543,1.0,0.403878284365511,0.47299197987076075,0.5,0.5,30,0,Active,True,2025-10-10
60,surprise soccer club 2016 blue,0.474,0.474361702223526,1.0,0.5000000000000004,0.3718085111176298,0.5,0.5,30,0,Active,True,2025-10-01
61,tempe soccer club 2016 black,0.473,0.47340219599231026,1.0,0.603403997624788,0.26360698233676316,0.5,0.5,30,0,Active,True,2025-10-05
62,chandler soccer club 2016 gold,0.473,0.4730785378581461,1.0,0.447107993752284,0.41828469553844644,0.5,0.5,30,0,Active,True,2025-10-01
63,buckeye soccer club 2016 gold,0.473,0.47348114550811804,1.0,0.24555013691949498,0.6218555906210951,0.5,0.5,30,0,Active,True,2025-10-05
64,glendale soccer club 2016 black,0.471,0.47061418025349744,1.0,0.38815777080056973,0.4649131304669173,0.5,0.5,30,0,Active,True,2025-10-09
65,chandler soccer club 2016 red,0.47,0.47030356264823814,1.0,0.5227374356802772,0.32878037756091366,0.5,0.5,30,0,Active,True,2025-10-10
66,surprise soccer club 2016 red,0.47,0.470129028388517,1.0,0.45712740407378366,0.3935177378688015,0.5,0.5,30,0,Active,True,2025-10-02
67,scottsdale soccer club 2016 white,0.465,0.46477976320402414,1.0,0.4583824424682063,0.3655163735519143,0.5,0.5,30,0,Active,True,2025-10-08
68,gilbert soccer club 2016 gold,0.463,0.462847236996644,1.0,0.3893592633406681,0.42487692164255175,0.5,0.5,30,0,Active,True,2025-10-10
69,tucson youth soccer 2016 red,0.461,0.46116678919355547,1.0,0.5151641004904974,0.29066984547728003,0.5,0.5,30,0,Active,True,2025-10-10
70,az soccer club 2016 white,0.461,0.4614378187478615,1.0,0.34362076522300206,0.4635683285163054,0.5,0.5,30,0,Active,True,2025-10-07
71,rsl-az north 2016 black,0.454,0.4542270658966708,1.0,0.37503381950963094,0.3961015099737229,0.5,0.5,30,0,Active,True,2025-10-10
72,rsl-az west valley 2016 black,0.451,0.4510739891486789,1.0,0.36443003660479384,0.39093990913860077,0.5,0.5,30,0,Active,True,2025-10-05
73,rsl-az west valley 2016 gold,0.451,0.4514603266119388,1.0,0.3481967411587071,0.40910489190098676,0.5,0.5,30,0,Active,True,2025-10-10
74,az soccer club 2016 gold,0.451,0.45070869430275107,1.0,0.3470500784343191,0.4064933930794361,0.5,0.5,30,0,Active,True,2025-10-10
75,peoria soccer club 2016 black,0.445,0.44525688499585236,1.0,0.4860988936698315,0.24018553130943018,0.5,0.5,30,0,Active,True,2025-10-10
76,gilbert soccer club 2016 red,0.439,0.43924155549049304,1.0,0.5290407199442665,0.16716705750819866,0.5,0.5,30,0,Active,True,2025-09-28
77,goodyear soccer club 2016 gold,0.439,0.4388226591633254,1.0,0.4408670837940606,0.2532462120225665,0.5,0.5,30,0,Active,True,2025-10-05
78,desert 2016 white,0.436,0.4363267459231698,1.0,0.3774070013709321,0.30422672824491664,0.5,0.5,30,0,Active,True,2025-10-08
79,phoenix premier 2016 gold,0.433,0.432688056502175,1.0,0.19852715204395743,0.4649131304669175,0.5,0.5,30,0,Active,True,2025-10-09
80,goodyear soccer club 2016 black,0.432,0.43226378408324795,1.0,0.38815777080056973,0.27316114961567,0.5,0.5,30,0,Active,True,2025-10-04
81,casa grande soccer club 2016 black,0.423,0.4234793515727725,1.0,0.3289514403240092,0.2884453175398535,0.5,0.5,30,0,Active,True,2025-10-09
82,valley united 2016 white,0.42,0.4204476229820288,1.0,0.20095175590191652,0.4012863590082276,0.5,0.5,30,0,Active,True,2025-10-06
83,fountain hills soccer club 2016 blue,0.42,0.42041729507629777,1.0,0.15460895132127284,0.4474775240602162,0.5,0.5,30,0,Active,True,2025-10-08
