Rank,Team,PowerScore_adj,PowerScore,GP_Mult,SAO_norm,SAD_norm,SOS_norm,SOS_iterative_norm,GamesPlayed,GamesTotal,Status,is_active,LastGame
101,SC Union Maricopa Academy 2015 Boys Black SC Union Maricopa Academy,0.477,0.4774220144567006,1.0,0.539954669174338,0.34715540310916504,0.5,0.5,30,0,Active,True,2025-10-07
102,SC Union Maricopa Academy 2015 Boys Blue SC Union Maricopa Academy,0.474,0.4739864469188711,1.0,0.391636026118709,0.47829620847564647,0.5,0.5,30,0,Active,True,2025-10-08
103,SC Union Maricopa Academy 2015 Boys Red SC Union Maricopa Academy,0.472,0.47207439598591744,1.0,0.41937847633027303,0.44099350359931416,0.5,0.5,30,0,Active,True,2025-10-07
104,SC Union Maricopa Academy 2015 Boys White SC Union Maricopa Academy,0.469,0.4692290737382792,1.0,0.20078723547626312,0.645358133215133,0.5,0.5,30,0,Active,True,2025-10-01
105,Scottsdale City FC 2015 Boys Black Scottsdale City FC,0.468,0.46820733912104123,1.0,0.34397145089127856,0.49706524471392755,0.5,0.5,30,0,Active,True,2025-10-07
106,Scottsdale City FC 2015 Boys Blue Scottsdale City FC,0.467,0.4669692748406846,1.0,0.3542062978456785,0.48064007635774453,0.5,0.5,30,0,Active,True,2025-10-05
107,Scottsdale City FC 2015 Boys Red Scottsdale City FC,0.465,0.4646490190799343,1.0,0.38687659552650344,0.43636849987316806,0.5,0.5,30,0,Active,True,2025-10-08
108,Scottsdale City FC 2015 Boys White Scottsdale City FC,0.464,0.46393864863115875,1.0,0.42548407392555343,0.3942091692302404,0.5,0.5,30,0,Active,True,2025-10-04
109,Spartak Academy 2015 Boys Blue Spartak Academy,0.463,0.462728253695878,1.0,0.5745159260744466,0.23912534240494326,0.5,0.5,30,0,Active,True,2025-09-25
110,Spartak Academy 2015 Boys White Spartak Academy,0.463,0.462941912794482,1.0,0.41937847633027303,0.39533108764213704,0.5,0.5,30,0,Active,True,2025-09-01
111,Spartans FC (AZ) 2015 Boys Blue Spartans FC (AZ),0.462,0.4621304998066852,1.0,0.3077177437473532,0.5029347552860727,0.5,0.5,30,0,Active,True,2025-10-04
112,Spartans FC (AZ) 2015 Boys Red Spartans FC (AZ),0.46,0.46022045319346006,1.0,0.3485030744005614,0.4525991915667387,0.5,0.5,30,0,Active,True,2025-10-03
113,Spartans FC (AZ) 2015 Boys White Spartans FC (AZ),0.457,0.45698130667508075,1.0,0.36806184771930794,0.4168446856560957,0.5,0.5,30,0,Active,True,2025-10-09
114,State 48 FC 2015 Boys State 48 FC,0.457,0.457423331864679,1.0,0.362260675789358,0.42485598353403703,0.5,0.5,30,0,Active,True,2025-10-03
115,Sun Warriors AZFC 2015 Boys Black Sun Warriors AZFC,0.455,0.45471819100297134,1.0,0.538711161718414,0.23487979329644276,0.5,0.5,30,0,Active,True,2025-10-02
116,Sun Warriors AZFC 2015 Boys Blue Sun Warriors AZFC,0.455,0.4545407032468389,1.0,0.4072427827406673,0.36546073349352715,0.5,0.5,30,0,Active,True,2025-10-09
117,Sun Warriors AZFC 2015 Boys Red Sun Warriors AZFC,0.454,0.4543890991346414,1.0,0.19680147920724453,0.5751440164659627,0.5,0.5,30,0,Active,True,2025-10-06
118,Sun Warriors AZFC 2015 Boys White Sun Warriors AZFC,0.451,0.4510731762358006,1.0,0.33165689177876256,0.4237089894002406,0.5,0.5,30,0,Active,True,2025-10-09
119,Synergy FC AZ 2015 Boys Black Synergy FC AZ,0.451,0.45081616180623607,1.0,0.2628842661273278,0.4911965429038527,0.5,0.5,30,0,Active,True,2025-09-30
120,Synergy FC AZ 2015 Boys Blue Synergy FC AZ,0.448,0.44834491154994294,1.0,0.39881371651815084,0.34291084123156373,0.5,0.5,30,0,Active,True,2025-10-06
121,Synergy FC AZ 2015 Boys Red Synergy FC AZ,0.442,0.44245420413639625,1.0,0.30452840006752735,0.4077426206144541,0.5,0.5,30,0,Active,True,2025-10-09
122,Synergy FC AZ 2015 Boys White Synergy FC AZ,0.441,0.44095084974173904,1.0,0.3283371082746625,0.3764171404340326,0.5,0.5,30,0,Active,True,2025-10-08
123,Thunderbird FC 2015 Boys Blue Thunderbird FC,0.439,0.4394872536175787,1.0,0.2919595652287881,0.40547670285910536,0.5,0.5,30,0,Active,True,2025-10-03
124,Thunderbird FC 2015 Boys White Thunderbird FC,0.438,0.4381659090607008,1.0,0.44393051050747256,0.24689903479603148,0.5,0.5,30,0,Active,True,2025-10-02
125,United Latinos SC 2015 Boys Black United Latinos SC,0.434,0.43414114887446686,1.0,0.37273052663771467,0.2979752177346198,0.5,0.5,30,0,Active,True,2025-09-22
126,United Latinos SC 2015 Boys Blue United Latinos SC,0.434,0.4341953060590334,1.0,0.31848111960863057,0.35249541068653645,0.5,0.5,30,0,Active,True,2025-10-04
127,United Latinos SC 2015 Boys Red United Latinos SC,0.432,0.4317338774498858,1.0,0.35077926678253646,0.30789012046689257,0.5,0.5,30,0,Active,True,2025-10-06
128,United Latinos SC 2015 Boys White United Latinos SC,0.426,0.4259101520527227,1.0,0.2023983711112851,0.42715238915232845,0.5,0.5,30,0,Active,True,2025-10-08
129,Vail SC 2015 Boys Blue Vail SC,0.422,0.422470179678216,1.0,0.3680618477193081,0.244289050671772,0.5,0.5,30,0,Active,True,2025-10-09
130,Vail SC 2015 Boys White Vail SC,0.422,0.42159184341581296,1.0,0.29403312711589197,0.3139260899631729,0.5,0.5,30,0,Active,True,2025-10-02
