Rank,Team,PowerScore_adj,PowerScore,GP_Mult,SAO_norm,SAD_norm,SOS_norm,SOS_iterative_norm,GamesPlayed,GamesTotal,Status,is_active,LastGame
12,buckeye soccer club 2016 boys gold Buckeye Soccer Club,0.547,0.5471224032391202,1.0,0.7908065509455529,0.44480546525004794,0.5,0.5,30,0,Active,True,2025-10-09
13,casa grande soccer club 2016 boys black Casa Grande Soccer Club,0.545,0.5454222046814216,1.0,0.5740314813243814,0.6530795420827263,0.5,0.5,30,0,Active,True,2025-10-08
14,casa grande soccer club 2016 boys blue Casa Grande Soccer Club,0.544,0.5435058476649792,1.0,0.643727896763866,0.5738013415610305,0.5,0.5,30,0,Active,True,2025-10-07
15,casa grande soccer club 2016 boys gold Casa Grande Soccer Club,0.539,0.5394924000591467,1.0,0.7352379440342875,0.4622240562614458,0.5,0.5,30,0,Active,True,2025-10-09
16,casa grande soccer club 2016 boys red Casa Grande Soccer Club,0.537,0.53668261405054,1.0,0.5315595556428376,0.6518535146098621,0.5,0.5,30,0,Active,True,2025-10-10
17,casa grande soccer club 2016 boys white Casa Grande Soccer Club,0.535,0.534616022677498,1.0,0.5139011063301685,0.6591790070573215,0.5,0.5,30,0,Active,True,2025-10-09
18,cave creek soccer club 2016 boys black Cave Creek Soccer Club,0.532,0.5320680368533954,1.0,0.4987359399955346,0.6616042442714426,0.5,0.5,30,0,Active,True,2025-10-09
19,cave creek soccer club 2016 boys white Cave Creek Soccer Club,0.528,0.5280296403092697,1.0,0.570318329465957,0.5698298720803912,0.5,0.5,30,0,Active,True,2025-10-08
20,chandler soccer club 2016 boys blue Chandler Soccer Club,0.526,0.5264375071752094,1.0,0.6940479431995603,0.4381395926764871,0.5,0.5,30,0,Active,True,2025-10-08
21,chandler soccer club 2016 boys gold Chandler Soccer Club,0.526,0.5261957132234196,1.0,0.5466343844398516,0.5843441816772464,0.5,0.5,30,0,Active,True,2025-10-09
22,chandler soccer club 2016 boys red Chandler Soccer Club,0.525,0.5251694291240353,1.0,0.6983256951303899,0.4275214504897867,0.5,0.5,30,0,Active,True,2025-10-09
23,desert sc 2016 boys blue Desert SC,0.522,0.5216807390615527,1.0,0.3585946834814727,0.7498090118262905,0.5,0.5,30,0,Active,True,2025-09-04
24,desert sc 2016 boys white Desert SC,0.521,0.5213424818294257,1.0,0.47474026844894,0.6319721406981884,0.5,0.5,30,0,Active,True,2025-10-04
25,fc elite arizona 2016 boys black FC Elite Arizona,0.52,0.5197260542531672,1.0,0.5541415869142859,0.5444886843515498,0.5,0.5,30,0,Active,True,2025-10-09
26,fc elite arizona 2016 boys blue FC Elite Arizona,0.519,0.5190040999207619,1.0,0.6166344883206565,0.4783860112831528,0.5,0.5,30,0,Active,True,2025-10-01
27,fc tucson youth soccer 2016 boys gold FC Tucson Youth Soccer,0.518,0.5181802254535559,1.0,0.5290407199442665,0.5618604073235127,0.5,0.5,30,0,Active,True,2025-10-10
28,fc tucson youth soccer 2016 boys red FC Tucson Youth Soccer,0.517,0.516783652002365,1.0,0.664317373238205,0.41960088677362,0.5,0.5,30,0,Active,True,2025-10-09
29,fc tucson youth soccer 2016 boys white FC Tucson Youth Soccer,0.514,0.513522984489905,1.0,0.570318329465957,0.4972965929835682,0.5,0.5,30,0,Active,True,2025-10-09
30,fountain hills soccer club 2016 boys blue Fountain Hills Soccer Club,0.513,0.5133274878546593,1.0,0.6483527437348499,0.41828469553844655,0.5,0.5,30,0,Active,True,2025-09-26
31,fountain hills soccer club 2016 boys red Fountain Hills Soccer Club,0.513,0.5131608251780385,1.0,0.5239987366476128,0.5418053892425797,0.5,0.5,30,0,Active,True,2025-09-29
32,fountain hills soccer club 2016 boys white Fountain Hills Soccer Club,0.511,0.5107056849036391,1.0,0.5265204043889565,0.5270080201292393,0.5,0.5,30,0,Active,True,2025-10-08
33,gilbert soccer club 2016 boys black Gilbert Soccer Club,0.508,0.5084173909657319,1.0,0.5164269009897339,0.5256600538389253,0.5,0.5,30,0,Active,True,2025-10-08
34,gilbert soccer club 2016 boys blue Gilbert Soccer Club,0.507,0.506991066971644,1.0,0.5403619908348596,0.4945933440233605,0.5,0.5,30,0,Active,True,2025-10-09
35,gilbert soccer club 2016 boys gold Gilbert Soccer Club,0.506,0.5061992645400143,1.0,0.5391059115614336,0.49189041113863796,0.5,0.5,30,0,Active,True,2025-10-07
36,gilbert soccer club 2016 boys red Gilbert Soccer Club,0.506,0.5061528606173844,1.0,0.3679506072297593,0.6628136958571624,0.5,0.5,30,0,Active,True,2025-10-07
37,gilbert soccer club 2016 boys white Gilbert Soccer Club,0.506,0.5059225716970713,1.0,0.2942707534801506,0.7353421050052061,0.5,0.5,30,0,Active,True,2025-10-10
38,glendale soccer club 2016 boys black Glendale Soccer Club,0.505,0.5047816036327795,1.0,0.5252597315510604,0.4986482866128371,0.5,0.5,30,0,Active,True,2025-10-09
39,glendale soccer club 2016 boys blue Glendale Soccer Club,0.504,0.5036757207180559,1.0,0.6261505311460384,0.3922280724442409,0.5,0.5,30,0,Active,True,2025-10-09
40,glendale soccer club 2016 boys white Glendale Soccer Club,0.502,0.5017470447588577,1.0,0.47095928005573406,0.5377759437385542,0.5,0.5,30,0,Active,True,2025-10-10
41,goodyear soccer club 2016 boys black Goodyear Soccer Club,0.502,0.5022011170387561,1.0,0.3929717586023353,0.6180338265914455,0.5,0.5,30,0,Active,True,2025-09-30
42,goodyear soccer club 2016 boys gold Goodyear Soccer Club,0.502,0.5015568826435838,1.0,0.36209099769208275,0.645693415525836,0.5,0.5,30,0,Active,True,2025-10-10
43,maricopa soccer club 2016 boys black Maricopa Soccer Club,0.5,0.5004091966714734,1.0,0.45086068513540345,0.5511852982219639,0.5,0.5,30,0,Active,True,2025-10-10
44,maricopa soccer club 2016 boys gold Maricopa Soccer Club,0.499,0.4990948559665728,1.0,0.34362076522300206,0.6518535146098621,0.5,0.5,30,0,Active,True,2025-10-02
45,maricopa soccer club 2016 boys red Maricopa Soccer Club,0.494,0.4942952521415658,1.0,0.5239987366476128,0.4474775240602162,0.5,0.5,30,0,Active,True,2025-10-10
46,maricopa soccer club 2016 boys white Maricopa Soccer Club,0.493,0.492725192513727,1.0,0.44336131903830395,0.5202646435303309,0.5,0.5,30,0,Active,True,2025-10-10
47,mesa soccer club 2016 boys blue Mesa Soccer Club,0.493,0.4930465295303123,1.0,0.32450246747079425,0.6407301801807672,0.5,0.5,30,0,Active,True,2025-09-07
48,mesa soccer club 2016 boys gold Mesa Soccer Club,0.492,0.4919009836095791,1.0,0.36209099769208264,0.597413920355813,0.5,0.5,30,0,Active,True,2025-10-10
49,paradise valley soccer club 2016 boys blue Paradise Valley Soccer Club,0.492,0.4922662092526081,1.0,0.35743255623676323,0.6038984900262773,0.5,0.5,30,0,Active,True,2025-10-09
50,paradise valley soccer club 2016 boys gold Paradise Valley Soccer Club,0.49,0.4896077392141128,1.0,0.4210306759413252,0.5270080201292391,0.5,0.5,30,0,Active,True,2025-10-05
51,paradise valley soccer club 2016 boys white Paradise Valley Soccer Club,0.489,0.4887902519852989,1.0,0.47095928005573406,0.4729919798707606,0.5,0.5,30,0,Active,True,2025-09-29
52,peoria soccer club 2016 boys black Peoria Soccer Club,0.488,0.4882960998673115,1.0,0.3929717586023351,0.5485087407342223,0.5,0.5,30,0,Active,True,2025-09-09
53,peoria soccer club 2016 boys gold Peoria Soccer Club,0.487,0.48665900484602226,1.0,0.5189518566406454,0.41434316758946593,0.5,0.5,30,0,Active,True,2025-10-10
54,peoria soccer club 2016 boys white Peoria Soccer Club,0.487,0.48664257836939145,1.0,0.38336551167934396,0.5498473801676133,0.5,0.5,30,0,Active,True,2025-10-10
55,phoenix premier fc 2016 boys black Phoenix Premier FC,0.485,0.48453490218400996,1.0,0.3929717586023355,0.5297027523177144,0.5,0.5,30,0,Active,True,2025-10-08
56,phoenix premier fc 2016 boys gold Phoenix Premier FC,0.483,0.4829334652878999,1.0,0.5453810250378844,0.36928630140161495,0.5,0.5,30,0,Active,True,2025-10-09
57,phoenix premier fc 2016 boys red Phoenix Premier FC,0.481,0.4813400758249577,1.0,0.2697125610053748,0.6369878181194136,0.5,0.5,30,0,Active,True,2025-10-09
58,phoenix rising fc 2016 boys gold Phoenix Rising FC,0.48,0.4800004180123363,1.0,0.33681110485012034,0.563190985211561,0.5,0.5,30,0,Active,True,2025-10-08
59,phoenix rising fc 2016 boys red Phoenix Rising FC,0.478,0.4777963968764943,1.0,0.41733757717675785,0.47164440720571343,0.5,0.5,30,0,Active,True,2025-10-10
60,queen creek soccer club 2016 boys blue Queen Creek Soccer Club,0.477,0.4768895259794232,1.0,0.5139011063301689,0.37054652356694706,0.5,0.5,30,0,Active,True,2025-10-01
61,queen creek soccer club 2016 boys gold Queen Creek Soccer Club,0.476,0.47583864820044774,1.0,0.6166344883206566,0.2625587526815821,0.5,0.5,30,0,Active,True,2025-10-05
62,queen creek soccer club 2016 boys white Queen Creek Soccer Club,0.476,0.47557275105489893,1.0,0.4608940884385671,0.41696966683592773,0.5,0.5,30,0,Active,True,2025-10-01
63,rsl-az north 2016 boys black RSL-AZ North,0.475,0.47531646194489907,1.0,0.25599898552439454,0.6205833242001008,0.5,0.5,30,0,Active,True,2025-10-05
64,rsl-az north 2016 boys blue RSL-AZ North,0.473,0.47283611085402383,1.0,0.5365922783181637,0.32758827595195555,0.5,0.5,30,0,Active,True,2025-10-10
65,rsl-az north 2016 boys white RSL-AZ North,0.473,0.47263747049999505,1.0,0.47095928005573423,0.3922280724442409,0.5,0.5,30,0,Active,True,2025-10-02
66,rsl-az south 2016 boys blue RSL-AZ South,0.473,0.4730028611560026,1.0,0.4014459772637075,0.4635683285163054,0.5,0.5,30,0,Active,True,2025-10-09
67,rsl-az south 2016 boys gold RSL-AZ South,0.467,0.46729652392337667,1.0,0.47221926082395926,0.3642633587929242,0.5,0.5,30,0,Active,True,2025-10-08
68,rsl-az west valley 2016 boys black RSL-AZ West Valley,0.465,0.4652435580798612,1.0,0.40266153226438295,0.4235562581349231,0.5,0.5,30,0,Active,True,2025-10-10
69,rsl-az west valley 2016 boys gold RSL-AZ West Valley,0.464,0.4637194071752847,1.0,0.5290407199442665,0.289556315932157,0.5,0.5,30,0,Active,True,2025-10-10
70,rsl-az west valley 2016 boys red RSL-AZ West Valley,0.464,0.4636992318995161,1.0,0.3562721032361347,0.4622240562614458,0.5,0.5,30,0,Active,True,2025-10-07
71,rsl-az west valley 2016 boys white RSL-AZ West Valley,0.457,0.4565933319915706,1.0,0.38815777080056946,0.3948088891572834,0.5,0.5,30,0,Active,True,2025-10-10
72,rsl-az yuma 2016 boys gold RSL-AZ Yuma,0.454,0.45374448142611384,1.0,0.3609239155826235,0.40779849154794584,0.5,0.5,30,0,Active,True,2025-10-10
73,rsl-az yuma 2016 boys red RSL-AZ Yuma,0.453,0.4534120530992215,1.0,0.3774070013709321,0.3896532641251755,0.5,0.5,30,0,Active,True,2025-10-05
74,scottsdale soccer club 2016 boys black Scottsdale Soccer Club,0.453,0.45298961746144567,1.0,0.35975847370884245,0.40518961359838596,0.5,0.5,30,0,Active,True,2025-10-10
75,scottsdale soccer club 2016 boys blue Scottsdale Soccer Club,0.448,0.4478400367940367,1.0,0.5,0.23920018397018347,0.5,0.5,30,0,Active,True,2025-10-10
76,scottsdale soccer club 2016 boys gold Scottsdale Soccer Club,0.442,0.4418576502840843,1.0,0.5428725959262171,0.16641565549420445,0.5,0.5,30,0,Active,True,2025-09-28
77,scottsdale soccer club 2016 boys white Scottsdale Soccer Club,0.441,0.44136880907850984,1.0,0.4546189749621161,0.25222507043043324,0.5,0.5,30,0,Active,True,2025-10-05
78,surprise soccer club 2016 boys blue Surprise Soccer Club,0.439,0.43872911107504065,1.0,0.3905621009258405,0.3030834544493629,0.5,0.5,30,0,Active,True,2025-10-08
79,surprise soccer club 2016 boys red Surprise Soccer Club,0.435,0.43470698856607487,1.0,0.4014459772637075,0.27208896556666695,0.5,0.5,30,0,Active,True,2025-10-04
80,tempe soccer club 2016 boys black Tempe Soccer Club,0.434,0.43421875404415444,1.0,0.20752544170446663,0.46356832851630564,0.5,0.5,30,0,Active,True,2025-10-09
81,tempe soccer club 2016 boys white Tempe Soccer Club,0.426,0.4257360828118987,1.0,0.3413435561955175,0.28733685786397595,0.5,0.5,30,0,Active,True,2025-10-09
82,valley united fc 2016 boys black Valley United FC,0.422,0.42200383348878157,1.0,0.21003114241143167,0.3999880250324762,0.5,0.5,30,0,Active,True,2025-10-06
83,valley united fc 2016 boys white Valley United FC,0.422,0.4216320294855319,1.0,0.1620190418338487,0.44614110559381087,0.5,0.5,30,0,Active,True,2025-10-08
